SceneID,Name,Kind,MaxPlayer,MinLv,MaxLv,Effect
13245,Quán trọ Nhữ Nam,1,20,0,0,0
13246,Quán trọ Dĩnh Xuyên,1,20,0,0,0
13261,Tiền Trang,1,20,0,0,0
13262,Tiền Trang,1,20,0,0,0
13263,Tiền trang Trần Lưu,1,20,0,0,0
13281,Tiệm trà Lạc Dương,1,20,0,0,0
13282,Tiệm trà Dĩnh Xuyên,1,20,0,0,0
13283,Tiệm trà Hứa Xương,1,20,0,0,0
13284,Tiệm trà Trần Lưu,1,20,0,0,0
13301,Quan phủ Lạc Dương,1,20,0,0,0
13302,Đại điện Hoàng Cung,1,20,0,0,0
13303,Quan phủ Hứa Xướng,1,20,0,0,0
13304,Quan phủ Trần Lưu,1,20,0,0,0
13305,Đại lao Lạc Dương,1,20,0,0,0
13306,Quan phủ Lạc Dương,1,20,0,0,0
13307,Quan phủ Trần Lưu,1,20,0,0,0
13308,Đại điện Hoàng Cung,1,20,0,0,0
13309,Địa lao Lạc Dương,1,20,0,0,0
13310,Đại điện Hoàng Cung,1,20,0,0,0
13401,ải Hàm Cốc,1,20,0,0,0
13402,ải Hàm Cốc,1,20,0,0,0
13403,ải Hàm Cốc,1,20,0,0,0
13404,ải Hàm Cốc,1,20,0,0,0
13405,ải Hàm Cốc,1,20,0,0,0
13406,ải Hàm Cốc,1,20,0,0,0
13407,ải Hàm Cốc,1,20,0,0,0
13411,Võ Quan,1,20,0,0,0
13412,Võ Quan,1,20,0,0,0
13413,Võ Quan,1,20,0,0,0
13414,Võ Quan,1,20,0,0,0
13421,Dĩ Thủy Quan,1,20,0,0,0
13422,Dĩ Thủy Quan,1,20,0,0,0
13423,Dĩ Thủy Quan,1,20,0,0,0
13424,Dĩ Thủy Quan,1,20,0,0,0
13425,Dĩ Thủy Quan,1,20,0,0,0
13426,Dĩ Thủy Quan,1,20,0,0,0
13427,Dĩ Thủy Quan,1,20,0,0,0
13428,Dĩ Thủy Quan,1,20,0,0,0
13431,Hổ Lao Quan,1,20,0,0,0
13432,Hổ Lao Quan,1,20,0,0,0
13433,Hổ Lao Quan,1,20,0,0,0
13434,Hổ Lao Quan,1,20,0,0,0
13435,Hổ Lao Quan,1,20,0,0,0
13436,Hổ Lao Quan,1,20,0,0,0
13437,Hổ Lao Quan,1,20,0,0,0
13438,Hổ Lao Quan,1,20,0,0,0
13441,Đại trại Quan Độ,1,20,0,0,0
13442,Đại trại Quan Độ,1,20,0,0,0
13443,Đại trại Quan Độ,1,20,0,0,0
13444,Đại trại Quan Độ,1,20,0,0,0
13445,Đại trại Quan Độ,1,20,0,0,0
13446,Đại trại Quan Độ,1,20,0,0,0
13447,Đại trại Quan Độ,1,20,0,0,0
13448,Đại trại Quan Độ,1,20,0,0,0
13449,Đại trại Quan Độ,1,20,0,0,0
13451,Ngọa Ngưu sơn trại,1,20,0,0,0
13452,Ngọa Ngưu sơn trại,1,20,0,0,0
13453,Ngọa Ngưu sơn trại,1,20,0,0,0
13454,Ngọa Ngưu sơn trại,1,20,0,0,0
13455,Ngọa Ngưu sơn trại,1,20,0,0,0
13456,Ngọa Ngưu sơn trại,1,20,0,0,0
13457,Ngọa Ngưu sơn trại,1,20,0,0,0
13461,Núi Hoàn Viên,1,20,0,0,0
13462,Núi Hoàn Viên,1,20,0,0,0
13463,Núi Hoàn Viên,1,20,0,0,0
13464,Núi Hoàn Viên,1,20,0,0,0
13465,Núi Hoàn Viên,1,20,0,0,0
13471,Đại trại Quan Độ,1,20,0,0,0
13472,Trại lương ô sào,1,20,0,0,0
13473,Quan độ uyển trại,1,20,0,0,0
13474,Quan Độ Tào Tháo,1,20,0,0,0
13475,Quan độ quan trướng,1,20,0,0,0
13476,Quan độ binh trướng,1,20,0,0,0
13477,Đại trại Quan Độ,1,20,0,0,0
13478,Trại lương ô sào,1,20,0,0,0
13479,Đại trại Quan Độ,1,20,0,0,0
13480,Đại trại Quan Độ,1,20,0,0,0
13481,Đại trại Quan Độ,1,20,0,0,0
13482,Quan Độ Ng.Thiệu,1,20,0,0,0
13483,Ch.trường Quan Độ,1,20,0,0,0
13484,Đại trại Quan Độ,1,20,0,0,0
13491,Mạnh Tân,1,20,0,0,0
13496,Dược Long đàm,1,20,0,0,0
13501,Sơn động Hứa Xương,1,20,0,0,0
13502,Sơn động Hứa Xương,1,20,0,0,0
13503,Sơn động Hứa Xương,1,20,0,0,0
13504,Sơn động Hứa Xương,1,20,0,0,0
13505,Sơn động Hứa Xương,1,20,0,0,0
13506,Sơn động Hứa Xương,1,20,0,0,0
13507,Sơn động Hứa Xương,1,20,0,0,0
13511,Thiên Độc Động,1,20,0,0,0
13512,Thiên Độc Động,1,20,0,0,0
13513,Thiên Độc Động,1,20,0,0,0
13514,Thiên Độc Động,1,20,0,0,0
13515,Thiên Độc Động,1,20,0,0,0
13516,Thiên Độc Động,1,20,0,0,0
13517,Thiên Độc Động,1,20,0,0,0
13518,Thiên Độc Động,1,20,0,0,0
13519,Thiên Độc Động,1,20,0,0,0
13520,Thiên Độc Động,1,20,0,0,0
13521,Thiên Độc Động,1,20,0,0,0
13522,Thiên Độc Động,1,20,0,0,0
13523,Thiên Độc Động,1,20,0,0,0
13524,Thiên Độc Động,1,20,0,0,0
13525,Thiên Độc Động,1,20,0,0,0
13526,Thiên Độc Động,1,20,0,0,0
13527,Thiên Độc Động,1,20,0,0,0
13528,Thiên Độc Động,1,20,0,0,0
13541,Hầm mỏ Nhữ Nam,1,20,0,0,0
13542,Hầm mỏ Nhữ Nam,1,20,0,0,0
13543,Hầm mỏ Nhữ Nam,1,20,0,0,0
13544,Hầm mỏ Nhữ Nam,1,20,0,0,0
13545,Hầm mỏ Nhữ Nam,1,20,0,0,0
13546,Hầm mỏ Nhữ Nam,1,20,0,0,0
13547,Hầm mỏ Nhữ Nam,1,20,0,0,0
13548,Hầm mỏ Nhữ Nam,1,20,0,0,0
13549,Hầm mỏ Nhữ Nam,1,20,0,0,0
13550,Hầm mỏ Nhữ Nam,1,20,0,0,0
13551,Hầm mỏ Nhữ Nam,1,20,0,0,0
13552,Hầm mỏ Nhữ Nam,1,20,0,0,0
13553,Hầm mỏ Nhữ Nam,1,20,0,0,0
13554,Hầm mỏ Nhữ Nam,1,20,0,0,0
13561,Sơn động Hoàng Lăng,1,20,0,0,0
13562,Sơn động Hoàng Lăng,1,20,0,0,0
13563,Sơn động Hoàng Lăng,1,20,0,0,0
13564,Sơn động Hoàng Lăng,1,20,0,0,0
13565,Sơn động Hoàng Lăng,1,20,0,0,0
13566,Sơn động Hoàng Lăng,1,20,0,0,0
13571,Sơn động Hổ Lao,1,20,0,0,0
13572,Sơn động Hổ Lao,1,20,0,0,0
13573,Sơn động Hổ Lao,1,20,0,0,0
13574,Sơn động Hổ Lao,1,20,0,0,0
13575,Sơn động Hổ Lao,1,20,0,0,0
13576,Sơn động Hổ Lao,1,20,0,0,0
13577,Sơn động Hổ Lao,1,20,0,0,0
13578,Sơn động Hổ Lao,1,20,0,0,0
13579,Sơn động Hổ Lao,1,20,0,0,0
13580,Sơn động Hổ Lao,1,20,0,0,0
13581,Sơn động Hổ Lao,1,20,0,0,0
13582,Sơn động Hổ Lao,1,20,0,0,0
13583,Sơn động Hổ Lao,1,20,0,0,0
13584,Sơn động Hổ Lao,1,20,0,0,0
13585,Sơn động Hổ Lao,1,20,0,0,0
13586,Sơn động Hổ Lao,1,20,0,0,0
13587,Sơn động Hổ Lao,1,20,0,0,0
13588,Sơn động Hổ Lao,1,20,0,0,0
13801,Rừng Vinh Dương,1,20,0,0,0
13802,Rừng Vinh Dương,1,20,0,0,0
13803,Rừng Vinh Dương,1,20,0,0,0
13804,Rừng Vinh Dương,1,20,0,0,0
13806,Rừng Uyển Thành,1,20,0,0,0
13811,Rừng Trần Lưu,1,20,0,0,0
13812,Rừng Trần Lưu,1,20,0,0,0
13821,Rừng Nhữ Nam,1,20,0,0,0
13822,Rừng Nhữ Nam,1,20,0,0,0
13831,Rừng Dặc Dương,1,20,0,0,0
13832,Rừng Dặc Dương,1,20,0,0,0
13841,Rừng Nhương Sơn,1,20,0,0,0
13842,Động Nhương Sơn,1,20,0,0,0
13843,Động Nhương Sơn,1,20,0,0,0
13844,Rừng Nhương Sơn,1,20,0,0,0
13851,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13852,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13853,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13854,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13855,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13856,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13857,Trúc lâm Dĩnh Xuyên,1,20,0,0,0
13861,Rừng Vũ Âm,1,20,0,0,0
13871,Rừng Dương Thành,1,20,0,0,0
13872,Rừng Dương Thành,1,20,0,0,0
13873,Rừng Dương Thành,1,20,0,0,0
13881,Rừng Hàm Cốc,1,20,0,0,0
13882,Rừng Hàm Cốc,1,20,0,0,0
13883,Rừng Hàm Cốc,1,20,0,0,0
13884,Rừng Hàm Cốc,1,20,0,0,0
13885,Rừng Kinh Triệu,1,20,0,0,0
13886,Rừng Kinh Triệu,1,20,0,0,0
13891,Rừng Võ Quan,1,20,0,0,0
13892,Rừng Võ Quan,1,20,0,0,0
13893,Rừng Võ Quan,1,20,0,0,0
13990,Lôi Đài Lạc Dương,1,20,0,0,0
14000,Quan Trung Ung Châu,1,20,0,0,0
22000,Tân Quan Ung Châu,1,20,0,0,0
14001,Cửa thành Trường An,1,20,0,0,0
14002,Đại lộ Trường An,1,20,0,0,0
14003,Thứ lộ Trường An,1,20,0,0,0
14011,Thiểm bắc Dao Động,1,20,0,0,0
14101,Phú hộ Trường An,1,20,0,0,0
14102,Phú hộ Trường An,1,20,0,0,0
14103,Phú hộ Trường An,1,20,0,0,0
14131,Thường hộ Trường An,1,20,0,0,0
14132,Thường hộ Dao Động,1,20,0,0,0
14171,Bần hộ Trường An,1,20,0,0,0
14172,Bần hộ Dao Động,1,20,0,0,0
14173,Bần hộ Dao Động,1,20,0,0,0
14174,Nhà cỏ Dao Động,1,20,0,0,0
14201,Tiệm rèn Trường An,1,20,0,0,0
14221,Nhà thuốc Trường An,1,20,0,0,0
14241,Quán trọ Trường An,1,20,0,0,0
14261,Tiền Trang,1,20,0,0,0
14281,Tiệm trà Trường An,1,20,0,0,0
14301,Quan phủ Trường An,1,20,0,0,0
14401,Đồng Quan,1,20,0,0,0
14402,Đồng Quan,1,20,0,0,0
14403,Đồng Quan,1,20,0,0,0
14404,Đồng Quan,1,20,0,0,0
14411,Tản Quan,1,20,0,0,0
14412,Tản Quan,1,20,0,0,0
14413,Tản Quan,1,20,0,0,0
14414,Tản Quan,1,20,0,0,0
14421,Núi Trung Nam,1,20,0,0,0
14422,Núi Trung Nam,1,20,0,0,0
14423,Núi Trung Nam,1,20,0,0,0
14424,Núi Trung Nam,1,20,0,0,0
14425,Núi Trung Nam,1,20,0,0,0
14431,Điểm cuối Hoàng Hà,1,20,0,0,0
14441,Bồ Phản Tân Độ khẩu,1,20,0,0,0
14501,Sơn động Bắc Địa,1,20,0,0,0
14502,Sơn động Bắc Địa,1,20,0,0,0
14503,Sơn động Bắc Địa,1,20,0,0,0
14504,Sơn động Bắc Địa,1,20,0,0,0
14505,Sơn động Bắc Địa,1,20,0,0,0
14506,Sơn động Bắc Địa,1,20,0,0,0
14507,Sơn động Bắc Địa,1,20,0,0,0
14508,Sơn động Bắc Địa,1,20,0,0,0
14509,Sơn động Bắc Địa,1,20,0,0,0
14510,Sơn động Bắc Địa,1,20,0,0,0
14511,Sơn động Bắc Địa,1,20,0,0,0
14521,Sơn động Mỹ Dương,1,20,0,0,0
14522,Sơn động Mỹ Dương,1,20,0,0,0
14523,Sơn động Mỹ Dương,1,20,0,0,0
14524,Sơn động Mỹ Dương,1,20,0,0,0
14525,Sơn động Mỹ Dương,1,20,0,0,0
14526,Sơn động Mỹ Dương,1,20,0,0,0
14527,Sơn động Mỹ Dương,1,20,0,0,0
14528,Sơn động Mỹ Dương,1,20,0,0,0
14529,Sơn động Mỹ Dương,1,20,0,0,0
14530,Sơn động Mỹ Dương,1,20,0,0,0
14531,Sơn động Mỹ Dương,1,20,0,0,0
14532,Sơn động Mỹ Dương,1,20,0,0,0
14533,Sơn động Mỹ Dương,1,20,0,0,0
14534,Sơn động Mỹ Dương,1,20,0,0,0
14535,Sơn động Mỹ Dương,1,20,0,0,0
14536,Sơn động Mỹ Dương,1,20,0,0,0
14537,Sơn động Mỹ Dương,1,20,0,0,0
14538,Sơn động Mỹ Dương,1,20,0,0,0
14541,Hầm mỏ Lam Điền,1,20,0,0,0
14542,Hầm mỏ Lam Điền,1,20,0,0,0
14543,Hầm mỏ Lam Điền,1,20,0,0,0
14544,Hầm mỏ Lam Điền,1,20,0,0,0
14545,Hầm mỏ Lam Điền,1,20,0,0,0
14551,Sơn động Dao Động,1,20,0,0,0
14552,Sơn động Dao Động,1,20,0,0,0
14553,Sơn động Dao Động,1,20,0,0,0
14554,Sơn động Dao Động,1,20,0,0,0
14555,Sơn động Dao Động,1,20,0,0,0
14556,Sơn động Dao Động,1,20,0,0,0
14557,Sơn động Dao Động,1,20,0,0,0
14558,Sơn động Dao Động,1,20,0,0,0
14559,Sơn động Dao Động,1,20,0,0,0
14560,Sơn động Dao Động,1,20,0,0,0
14561,Sơn động Dao Động,1,20,0,0,0
14562,Sơn động Dao Động,1,20,0,0,0
14563,Sơn động Dao Động,1,20,0,0,0
14564,Sơn động Dao Động,1,20,0,0,0
14565,Sơn động Dao Động,1,20,0,0,0
14566,Sơn động Dao Động,1,20,0,0,0
14571,Tầng 1 Lăng Tần,1,20,0,0,0
14572,Tầng 1 Lăng Tần,1,20,0,0,0
14573,Tầng 1 Lăng Tần,1,20,0,0,0
14574,Tầng 1 Lăng Tần,1,20,0,0,0
14575,Tầng 1 Lăng Tần,1,20,0,0,0
14576,Tầng 1 Lăng Tần,1,20,0,0,0
14577,Tầng 1 Lăng Tần,1,20,0,0,0
14578,Tầng 1 Lăng Tần,1,20,0,0,0
14579,Tầng 1 Lăng Tần,1,20,0,0,0
14580,Tầng 1 Lăng Tần,1,20,0,0,0
14581,Tầng 1 Lăng Tần,1,20,0,0,0
14582,Tầng 1 Lăng Tần,1,20,0,0,0
14583,Tầng 1 Lăng Tần,1,20,0,0,0
14584,Tầng 2 Lăng Tần,1,20,0,0,0
14585,Tầng 2 Lăng Tần,1,20,0,0,0
14586,Tầng 2 Lăng Tần,1,20,0,0,0
14587,Tầng 2 Lăng Tần,1,20,0,0,0
14588,Tầng 2 Lăng Tần,1,20,0,0,0
14589,Tầng 2 Lăng Tần,1,20,0,0,0
14590,Tầng 2 Lăng Tần,1,20,0,0,0
14591,Tầng 2 Lăng Tần,1,20,0,0,0
14592,Tầng 2 Lăng Tần,1,20,0,0,0
14593,Tầng 2 Lăng Tần,1,20,0,0,0
14594,Tầng 2 Lăng Tần,1,20,0,0,0
14595,Tầng 2 Lăng Tần,1,20,0,0,0
14596,Tầng 2 Lăng Tần,1,20,0,0,0
14597,Tầng 2 Lăng Tần,1,20,0,0,0
14598,Tầng 2 Lăng Tần,1,20,0,0,0
14599,Tầng 2 Lăng Tần,1,20,0,0,0
14600,Tầng 3 Lăng Tần,1,20,0,0,0
14601,Tầng 3 Lăng Tần,1,20,0,0,0
14602,Tầng 3 Lăng Tần,1,20,0,0,0
14603,Tầng 3 Lăng Tần,1,20,0,0,0
14604,Tầng 3 Lăng Tần,1,20,0,0,0
14605,Tầng 3 Lăng Tần,1,20,0,0,0
14606,Tầng 3 Lăng Tần,1,20,0,0,0
14607,Tầng 3 Lăng Tần,1,20,0,0,0
14608,Tầng 3 Lăng Tần,1,20,0,0,0
14609,Tầng 3 Lăng Tần,1,20,0,0,0
14610,Tầng 3 Lăng Tần,1,20,0,0,0
14611,Tầng 3 Lăng Tần,1,20,0,0,0
14612,Tầng 3 Lăng Tần,1,20,0,0,0
14613,Tầng 3 Lăng Tần,1,20,0,0,0
14614,Tầng 3 Lăng Tần,1,20,0,0,0
14615,Mật Đạo Lăng Tần,1,20,0,0,0
14616,Mật Đạo Lăng Tần,1,20,0,0,0
14617,Mật Đạo Lăng Tần,1,20,0,0,0
14618,Huyệt Mộ Lăng Tần,1,20,0,0,0
14619,Tầng 4 Lăng Tần,1,20,0,0,0
14620,Tầng 4 Lăng Tần,1,20,0,0,0
14621,Tầng 4 Lăng Tần,1,20,0,0,0
14622,Tầng 4 Lăng Tần,1,20,0,0,0
14623,Tầng 4 Lăng Tần,1,20,0,0,0
14624,Tầng 4 Lăng Tần,1,20,0,0,0
14625,Tầng 4 Lăng Tần,1,20,0,0,0
14626,Tầng 4 Lăng Tần,1,20,0,0,0
14627,Tầng 4 Lăng Tần,1,20,0,0,0
14628,Tầng 4 Lăng Tần,1,20,0,0,0
14629,Tầng 4 Lăng Tần,1,20,0,0,0
14630,Tầng 4 Lăng Tần,1,20,0,0,0
14631,Tầng 4 Lăng Tần,1,20,0,0,0
14632,Tầng 4 Lăng Tần,1,20,0,0,0
14633,Tầng 4 Lăng Tần,1,20,0,0,0
14634,Tầng 4 Lăng Tần,1,20,0,0,0
14635,Tầng 5 Lăng Tần,1,20,0,0,0
14636,Tầng 5 Lăng Tần,1,20,0,0,0
14637,Tầng 5 Lăng Tần,1,20,0,0,0
14638,Tầng 5 Lăng Tần,1,20,0,0,0
14639,Tầng 5 Lăng Tần,1,20,0,0,0
14640,Tầng 5 Lăng Tần,1,20,0,0,0
14641,Tầng 5 Lăng Tần,1,20,0,0,0
14642,Tầng 5 Lăng Tần,1,20,0,0,0
14643,Tầng 5 Lăng Tần,1,20,0,0,0
14644,Tầng 5 Lăng Tần,1,20,0,0,0
14645,Tầng 5 Lăng Tần,1,20,0,0,0
14646,Tầng 5 Lăng Tần,1,20,0,0,0
14647,Tầng 5 Lăng Tần,1,20,0,0,0
14648,Tầng 5 Lăng Tần,1,20,0,0,0
14649,Tầng 6 Lăng Tần,1,20,0,0,0
14650,Tầng 6 Lăng Tần,1,20,0,0,0
14651,Tầng 6 Lăng Tần,1,20,0,0,0
14652,Tầng 6 Lăng Tần,1,20,0,0,0
14653,Tầng 6 Lăng Tần,1,20,0,0,0
14654,Tầng 6 Lăng Tần,1,20,0,0,0
14655,Tầng 6 Lăng Tần,1,20,0,0,0
14656,Tầng 6 Lăng Tần,1,20,0,0,0
14657,Tầng 6 Lăng Tần,1,20,0,0,0
14658,Tầng 6 Lăng Tần,1,20,0,0,0
14659,Tầng 6 Lăng Tần,1,20,0,0,0
14660,Tầng 6 Lăng Tần,1,20,0,0,0
14661,Tầng 6 Lăng Tần,1,20,0,0,0
14662,Tầng 6 Lăng Tần,1,20,0,0,0
14663,Tầng 6 Lăng Tần,1,20,0,0,0
14664,Tầng 6 Lăng Tần,1,20,0,0,0
14665,Tầng 6 Lăng Tần,1,20,0,0,0
14666,Tầng 6 Lăng Tần,1,20,0,0,0
14667,Tầng 6 Lăng Tần,1,20,0,0,0
14668,Tầng 6 Lăng Tần,1,20,0,0,0
14669,Tầng 6 Lăng Tần,1,20,0,0,0
14670,Tầng 6 Lăng Tần,1,20,0,0,0
14671,Tầng 6 Lăng Tần,1,20,0,0,0
14672,Tầng 6 Lăng Tần,1,20,0,0,0
14673,Tầng 6 Lăng Tần,1,20,0,0,0
14674,Tầng 6 Lăng Tần,1,20,0,0,0
14675,Tầng 6 Lăng Tần,1,20,0,0,0
14676,Tầng 6 Lăng Tần,1,20,0,0,0
14677,Tầng 6 Lăng Tần,1,20,0,0,0
14678,Tầng 6 Lăng Tần,1,20,0,0,0
14679,Tầng 6 Lăng Tần,1,20,0,0,0
14680,Tầng 6 Lăng Tần,1,20,0,0,0
14681,Tầng 6 Lăng Tần,1,20,0,0,0
14682,Tầng 7 Lăng Tần,1,20,0,0,0
14683,Tầng 7 Lăng Tần,1,20,0,0,0
14684,Tầng 7 Lăng Tần,1,20,0,0,0
14685,Tầng 7 Lăng Tần,1,20,0,0,0
14686,Tầng 7 Lăng Tần,1,20,0,0,0
14687,Tầng 7 Lăng Tần,1,20,0,0,0
14688,Tầng 8 Lăng Tần,1,20,0,0,0
14689,Tầng 8 Lăng Tần,1,20,0,0,0
14690,Tầng 8 Lăng Tần,1,20,0,0,0
14691,Tầng 8 Lăng Tần,1,20,0,0,0
14692,Tầng 8 Lăng Tần,1,20,0,0,0
14693,Tầng 8 Lăng Tần,1,20,0,0,0
14694,Tầng 8 Lăng Tần,1,20,0,0,0
14695,Tầng 8 Lăng Tần,1,20,0,0,0
14696,Tầng 8 Lăng Tần,1,20,0,0,0
14697,Tầng 8 Lăng Tần,1,20,0,0,0
14801,Rừng Bắc Địa,1,20,0,0,0
14802,Bắc địa thổ thành,1,20,0,0,0
14803,Quân trướng Bắc Địa,1,20,0,0,0
14804,Quân trướng Bắc Địa,1,20,0,0,0
14805,Rừng Bắc Địa,1,20,0,0,0
14811,Rừng Hoa Sơn,1,20,0,0,0
14812,Rừng Hoa Sơn,1,20,0,0,0
14813,Rừng Hoa Sơn,1,20,0,0,0
14814,Rừng Hoa Sơn,1,20,0,0,0
14815,Rừng Hoa Sơn,1,20,0,0,0
14816,Rừng Hoa Sơn,1,20,0,0,0
14821,Hạp cốc Tử Ngũ,1,20,0,0,0
14822,Hạp cốc Tử Ngũ,1,20,0,0,0
14823,Hạp cốc Tử Ngũ,1,20,0,0,0
14824,Hạp cốc Tử Ngũ,1,20,0,0,0
14825,Hạp cốc Tử Ngũ,1,20,0,0,0
14831,Hạp cốc Tà Cốc,1,20,0,0,0
14832,Hạp cốc Tà Cốc,1,20,0,0,0
14833,Hạp cốc Tà Cốc,1,20,0,0,0
14834,Hạp cốc Tà Cốc,1,20,0,0,0
14835,Hạp cốc Tà Cốc,1,20,0,0,0
14836,Hạp cốc Tà Cốc,1,20,0,0,0
14837,Hạp cốc Tà Cốc,1,20,0,0,0
14838,Hạp cốc Tà Cốc,1,20,0,0,0
14841,Rừng Trần Thương,1,20,0,0,0
14842,Rừng Trần Thương,1,20,0,0,0
14843,Rừng Trần Thương,1,20,0,0,0
14844,Rừng Trần Thương,1,20,0,0,0
14845,Rừng Trần Thương,1,20,0,0,0
14846,Rừng Trần Thương,1,20,0,0,0
14847,Rừng Trần Thương,1,20,0,0,0
14851,Rừng Thái Lăng,1,20,0,0,0
14852,Rừng Thái Lăng,1,20,0,0,0
14861,Rừng Tản Quan,1,20,0,0,0
14862,Rừng Tản Quan,1,20,0,0,0
14871,Rừng Tân Phong,1,20,0,0,0
14872,Rừng Tân Phong,1,20,0,0,0
14873,Trướng Tân Phong,1,20,0,0,0
15000,Từ Châu Hoài Nam,1,20,0,0,0
15001,Cửa thành Từ Châu,1,20,0,0,0
15002,Đường lớn Từ Châu,1,20,0,0,0
15003,Đường Từ Châu,1,20,0,0,0
15011,Cửa thành Hạ Bì,1,20,0,0,0
15012,Đại lộ Hạ Bì,1,20,0,0,0
15013,Cửa bắc Hạ Bì,1,20,0,0,0
15014,Phố xá Hạ Bì,1,20,0,0,0
15021,Cửa thành Thọ Xuân,1,20,0,0,0
15022,Đại lộ Thọ Xuân,1,20,0,0,0
15023,Rừng Thọ Xuân,1,20,0,0,0
15024,Đường phố Thọ Xuân,1,20,0,0,0
15025,Đại Lộ Thọ Xuân,1,20,0,0,4
15031,Làng Tiểu Phái,1,20,0,0,0
15101,Phú hộ Hạ Bì,1,20,0,0,0
15102,Phú hộ Tiểu Phái,1,20,0,0,0
15103,Phú hộ Từ Châu,1,20,0,0,0
15104,Phú hộ Hạ Bì,1,20,0,0,0
15131,Thường hộ Từ Châu,1,20,0,0,0
15132,Thường hộ Hạ Bì,1,20,0,0,0
15133,Thường hộ Thọ Xuân,1,20,0,0,0
15134,Thường hộ Tiểu Phái,1,20,0,0,0
15135,Thường hộ Từ Châu,1,20,0,0,0
15136,Thường hộ Thọ Xuân,1,20,0,0,0
15171,Bần hộ Từ Châu,1,20,0,0,0
15172,Bần hộ Hạ Bì,1,20,0,0,0
15173,Bần hộ Thọ Xuân,1,20,0,0,0
15174,Bần hộ Tiểu Phái,1,20,0,0,0
15201,Tiệm rèn Hạ Bì,1,20,0,0,0
15202,Tiệm rèn Thọ Xuân,1,20,0,0,0
15221,Nhà thuốc Từ Châu,1,20,0,0,0
15241,Quán trọ Từ Châu,1,20,0,0,0
15242,Quán trọ Hạ Bì,1,20,0,0,0
15243,Quán trọ Thọ Xuân,1,20,0,0,0
15261,Tiền trang Từ Châu,1,20,0,0,0
15262,Tiền trang Thọ Xuân,1,20,0,0,0
15301,Quan phủ Từ Châu,1,20,0,0,0
15302,Quan phủ Thọ Xuân,1,20,0,0,0
15303,Quan phủ Tiểu Phái,1,20,0,0,0
15304,Quan phủ Từ Châu,1,20,0,0,0
15306,Quan phủ Tiểu Phái,1,20,0,0,0
15307,Quan phủ Hạ Bì,1,20,0,0,0
15401,Tiêu Quan,1,20,0,0,0
15402,Tiêu Quan,1,20,0,0,0
15403,Tiêu Quan,1,20,0,0,0
15404,Tiêu Quan,1,20,0,0,0
15411,Sơn trại Mang Đãng,1,20,0,0,0
15412,Sơn trại Mang Đãng,1,20,0,0,0
15413,Sơn trại Mang Đãng,1,20,0,0,0
15414,Sơn trại Mang Đãng,1,20,0,0,0
15415,Sơn trại Mang Đãng,1,20,0,0,0
15421,Núi Thiên Trụ,1,20,0,0,0
15422,Núi Thiên Trụ,1,20,0,0,0
15423,Núi Thiên Trụ,1,20,0,0,0
15424,Núi Thiên Trụ,1,20,0,0,0
15431,Núi Giáp Thạch,1,20,0,0,0
15432,Núi Giáp Thạch,1,20,0,0,0
15433,Núi Giáp Thạch,1,20,0,0,0
15434,Núi Giáp Thạch,1,20,0,0,0
15435,Núi Giáp Thạch,1,20,0,0,0
15436,Núi Giáp Thạch,1,20,0,0,0
15441,Thủy trại Vu Di,1,20,0,0,0
15442,Thủy trại Vu Di,1,20,0,0,0
15443,Thủy trại Vu Di,1,20,0,0,0
15444,Thủy trại Vu Di,1,20,0,0,0
15445,Thủy trại Vu Di,1,20,0,0,0
15451,Nhu Tu ô,1,20,0,0,0
15452,Nhu Tu ô,1,20,0,0,0
15453,Nhu Tu ô,1,20,0,0,0
15454,Nhu Tu ô,1,20,0,0,0
15455,Nhu Tu ô,1,20,0,0,0
15456,Nhu Tu ô,1,20,0,0,0
15457,Nhu Tu ô,1,20,0,0,0
15458,Nhu Tu ô,1,20,0,0,0
15459,Nhu Tu ô,1,20,0,0,0
15460,Đại trướng Nhu Tu,1,20,0,0,0
15461,Tiểu Sư đoản kiều,1,20,0,0,0
15462,Tào doanh Nhu Tu,1,20,0,0,0
15463,Nhu Tu Nính Chiểu,1,20,0,0,0
15464,Binh trướng Nhu Tu,1,20,0,0,0
15471,Nhà nhỏ Đông Hải,1,20,0,0,0
15472,Nhà nhỏ Đông Hải,1,20,0,0,0
15481,Thuyền hư Thái Hồ,1,20,0,0,0
15491,Bến Đồ Hoàn Khẩu,1,20,0,0,0
15492,Hoàn Thành Trại,1,20,0,0,0
15493,Hoàn Thành Trại,1,20,0,0,0
15494,Hoàn Thành Trại,1,20,0,0,0
15501,Mê Cung,1,20,0,0,0
15502,Mê Cung,1,20,0,0,0
15503,Mê Cung,1,20,0,0,0
15504,Mê Cung,1,20,0,0,0
15505,Mê Cung,1,20,0,0,0
15506,Mê Cung,1,20,0,0,0
15507,Mê Cung,1,20,0,0,0
15508,Mê Cung,1,20,0,0,0
15509,Mê Cung,1,20,0,0,0
15510,Mê Cung,1,20,0,0,0
15511,Mê Cung,1,20,0,0,0
15512,Mê Cung,1,20,0,0,0
15513,Mê Cung,1,20,0,0,0
